filename,laptop_title,link_to_product,price,description
file_19.txt,"MSI Stealth 17 Studio 17.3"" QHD 240Hz Gaming Laptop: Intel Core i9-13900H, RTX 4080, 32GB DDR5, 1TB NVMe SSD, Thunderbolt 4, USB-Type C, Cooler Boost Trinity+, Win11 Home: Core Black A13VH-053US
","https://www.amazon.com/MSI-Stealth-Studio-Gaming-Laptop/dp/B0BT3DFR8W/ref=sr_1_15?keywords=gaming+laptop&qid=1681322384&sr=8-15
",Not available!,"['About this item\n', 'Supercharged Process: The 13th Gen. Intel Core i9 processor delivers the ultimate immersive experience in gameplay, multi-task work and productivity.\n', 'Simplistic Design: Enjoy the latest generation Windows 11 Home for your everyday needs. *MSI recommends Windows 11 Pro for business use.\n', 'Beyond Fast: The NVIDIA GeForce RTX 4080 GPU powered by the Ada architecture unleashes the full glory of ray tracing, which simulates how light behaves in the real world.\n', 'QHD Display: The 17.3"" 16:9 240Hz 100% DCI-P3 display delivers abundant color gamut, more vivid colors and details for gaming.\n']"
file_2.txt,"ASUS TUF Gaming F15 Gaming Laptop, 15.6” 144Hz FHD Display, Intel Core i5-11400H Processor, GeForce RTX 2050, 8GB DDR4 RAM, 512GB PCIe SSD Gen 3, Wi-Fi 6, Windows 11, FX506HF-ES51
","https://www.amazon.com/ASUS-Display-i5-11400H-Processor-FX506HF-ES51/dp/B0BWHJQMKH/ref=sr_1_2?keywords=gaming+laptop&qid=1681322384&sr=8-2
",699,"['About this item\n', 'FX506HF-ES51\n', 'SUPERCHARGED RTX GRAPHICS - Gameplay graphics are silky smooth with the NVIDIA GeForce RTX 2050 4GB GDDR6 at 70W with Dynamic Boost.\n', 'READY FOR ANYTHING - Use your gaming laptop to stream and multitask with ease thanks to an Intel Core i5-11400H with 12M Cache, up to 4.5 GHz, 6 cores and 8GB of blisteringly fast 3200MHz DDR4 RAM on Windows 11.\n', 'SWIFT VISUALS – Stay one step ahead of the competition thanks to its 144Hz 15.6” Full HD (1920 x 1080) IPS Type Display\n', 'AMPLE STORAGE FOR ALL YOUR GAMES - Store all your game library, and load them fast on your 512GB PCIe NVMe M.2 SSD to take advantage of the full RTX gaming experience.\n', 'MILITARY GRADE TOUGHNESS - Durable MIL-STD-810H military standard lives in the TUF line as the devices are tested against drops, vibration, humidity and extreme temperatures to ensure reliability.\n', 'CONNECT TO EVERYTHING - 1x RJ45 LAN port, 3x USB 3.2 Gen 1 Type-A, 1x USB Type C with Thunderbolt 4 and DisplayPort support\n']"
file_20.txt,"ASUS TUF Gaming A15 (2022) Gaming Laptop, 15.6"" 300Hz FHD Display, AMD Ryzen 7 6800H CPU, GeForce RTX 3060 GPU, 16GB DDR5 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, Mecha Gray, FA507RM-ES73
","https://www.amazon.com/ASUS-Display-GeForce-Windows-FA507RM-ES73/dp/B0B7QZSFS3/ref=sr_1_16?keywords=gaming+laptop&qid=1681322384&sr=8-16
","1,379","['About this item\n', 'SUPERCHARGED RTX GRAPHICS - Gameplay graphics are silky smooth with the NVIDIA GeForce RTX 3060 6GB GDDR6 at 140W with Dynamic Boost, with cutting-edge AI features like NVIDIA DLSS and Ray-Tracing\n', 'MUX SWITCH BOOST - A MUX Switch lets the GPU communicate directly with the display, increasing performance and decreasing latency\n', 'READY FOR ANYTHING - Use your gaming laptop to stream and multi-task with ease thanks to an AMD Ryzen 7 6800H CPU with 20MB Cache, up to 4.7 GHz, 8 cores and 16GB of blisteringly fast 4800MHz DDR5 RAM on Windows 11\n', 'SWIFT VISUALS – Stay one step ahead of the competition thanks to its 300Hz/3ms 15.6” Full HD (1920 x 1080) IPS Type Display, which covers 100% sRGB color space\n', 'AMPLE STORAGE FOR ALL YOUR GAMES - Store all your game library, and load them fast on your 512GB PCIe NVMe M.2 SSD to take advantage of the full RTX gaming experience\n', 'STAY COOL - Self cleaning dual fans with anti-dust technology extend system longevity\n', 'MILITARY GRADE TOUGHNESS - Durable MIL-STD-810H military standard lives in the TUF line as the devices are tested against drops, vibration, humidity and extreme temperatures to ensure reliability\n']"
file_21.txt,"ALLDOCUBE 13.5” Laptop Windows 11 GTBook 13, Laptop 12GB Ram 256GB SSD, 3000x2000 3K Display, Intel Celeron N5100, Quad Core, with Cooling Fan, HDMI
","https://www.amazon.com/ALLDOCUBE-Windows-GTBook-13-3000x2000/dp/B0BW5BMNDS/ref=sr_1_17_sspa?keywords=gaming+laptop&qid=1681322389&sr=8-17-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyWkhZUUFTS0tDS1NXJmVuY3J5cHRlZElkPUEwNjc2NDY3MVRMU0g3N0JQRkwyWCZlbmNyeXB0ZWRBZElkPUEwNDYyODEyMTdYRUs4S1c3RjRCSCZ3aWRnZXROYW1lPXNwX2F0Zl9uZXh0JmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
",359,"['About this item\n', '💻【3K FullView Display】Laptop computers with windows 11 which got a 13.5-inch 3000×2000 FHD+ FullView1 display and 4-side narrow bezels bring all your favorite movies, videos, and shows to life and the stereo speakers make everything sound crystal clear. The 3:2 aspect ratio screen is a game-changer for emails, web browsing, reading documents, and writing, reducing scrolling time.\n', '💻【Intel 11th Gen Ultra energy efficient CPU N5100】The Alldocube GTBook 13 Windows Computer is armed with a cutting-edge Intel Celeron N5100 processor with turbo frequency up to 2.8 GHz, which is fine for a laptop intended for school and business work. Built in Intel UHD Graphics 600, more easily running no matter running office software or online video, social chat and other applications.\n', '💻【12GB LPDDR4x RAM256GB SSD Storage】The GTBook 13 windows laptop got 12GB large-capacity LPDDR4x RAM for better performance and lower power consumption. High reading and writing speed 256GB SSD and possibility expand storage up to 128GB with a MicroSD, giving you plenty of space for all your needs.This pc computer has rich port such as USB 3.0, Type-C, HDMI, DC jack, earphone jack, TF card slot, multimedia needs can be fully meet.\n', '💻【13.5"" Thin metal body, Lightweight on the go Design】GTBook 13( laptop 12gb ram )adopts a solid metal body design which is super light at 1.3kg. You can use it anytime and anywhere under different usage scenarios, making it a powerful assistant for work and entertainment.\n']"
file_22.txt,"BiTECOOL 14-inch Windows 11 Laptop with Full HD IPS Display, Intel Celeron N5095 Quad Core, 12GB RAM, 256GB NVMe SSD, up to 2100MB/S, 5G WiFi, BT4.2, Type C and Camera Cover Slide, Portable
","https://www.amazon.com/BiTECOOL-14-inch-Windows-Display-Celeron/dp/B0BCJKCCN7/ref=sr_1_18_sspa?keywords=gaming+laptop&qid=1681322389&sr=8-18-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyWkhZUUFTS0tDS1NXJmVuY3J5cHRlZElkPUEwNjc2NDY3MVRMU0g3N0JQRkwyWCZlbmNyeXB0ZWRBZElkPUEwMjYxODM1QzcwRk0yWThMQkpBJndpZGdldE5hbWU9c3BfYXRmX25leHQmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl
",299,"['About this item\n', 'Upgraded NVMe SSD Laptop - This BiTECOOL laptop is an excellent choice, featuring an upgraded NVMe SSD that operates at 2100MB/S, making it faster than other laptops on the market.\n', 'Powerful Quad-Core Processor - The laptop is powered by a 12th Generation Intel Jaser Lake Celeron N5095 Quad-Core processor with four cores and four threads. It supports a burst frequency of up to 2.9GHz and comes equipped with Intel UHD Graphics for 4K@60Hz resolution.\n', 'Large Memory and Storage Space - This laptop comes with 12GB LPDDR4 memory and a 256GB M.2 NVMe solid-state drive, expandable up to 2TB. Additionally, it has Dual-Band 2.4G/5G WiFi and Bluetooth 4.2 for wireless connectivity.\n', 'Windows 11 Pro Operating System - The laptop is ready to use with the latest Windows 11 operating system.\n', 'Gorgeous Full HD IPS Screen - The laptop is equipped with a beautiful 14-inch IPS screen with a resolution of 1920 x 1080 pixels and up to 300 nits of brightness.\n', '200W Front Camera with Cover Slide - For privacy protection, the laptop has a built-in 200W camera and a camera cover slide.\n', 'Full-Functional Type C and Standard Size HD - The laptop comes with a full-functional Type C port for charging or data transfer and a normal HD 1.4 port for an external screen or projection. Additionally, there is 1xUSB3.2, 1xUSB2.0, 1x3.5mm Headphone Jack, and 1xTF Card slot.\n']"
file_23.txt,"Bmax Laptop 15.6"", 12GB DDR4 RAM 512GB SSD, Intel Celeron N5095 Quad Core Processor (up to 2.9GHz), 2K FHD IPS Display, Windows 11 Gaming Laptop Thin Traditional Computers Expandable 1TB SSD
","https://www.amazon.com/Bmax-Processor-Traditional-Computers-Expandable/dp/B0BRCRY29F/ref=sr_1_19?keywords=gaming+laptop&qid=1681322389&sr=8-19
",349,"['About this item\n', '【Professional N5095 CPU】X15Plus Windows 11 Pro Laptops equipped with Intel 11th Celeron N5095. Up to 2.9GHz and 4 Core 4 Threds. It can always keep efficient running efficiency. High efficiency for work, online study or daily games.Built-in Intel UHD Graphics , Support 4K Video@60Hz.\n', '【Runs Smoothly without Waiting】Equipped with 12GB DDR4 512GB fast SSD.Extremely fast access to all data, videos or songs, quick boot-up times. Easy to run multiple programs.\n', '【Narrow Bezel FHD IPS Display】X15Plus Windows laptops comes with 15.6” FHD 1920x1080 IPS display and 3mm Narrow Bezel , you can enjoy the ideal picture with bright, saturated and natural colors in any angles. Large 38Wh lithium-ion battery easily meet daily needs.\n', '【Lightweight and Numeric Keyboard】Weights only to 1.6kg, easily to put in your bags to carry on when going out. Equipped with independent numeric keyboard and large trackpad, easy to improve work efficiency.\n', '【One year warranty】Comes with a 12 months of warranty, worry-free 30-day return and 7 days/ 24 hours friendly customer serving. 2 Replaceable Plug(US,EU) comes together on your package, meet all your connectivity needs when travel around.\n']"
file_24.txt,"MSI Katana 15 Gaming Laptop, 15.6"" FHD IPS 144Hz, 13th Gen Intel 10-Core i7-13620H, RTX 4070, 64GB DDR5, 2TB PCIe SSD, TB 4, USB-C, WiFi 6, Cooler Boost 5, RGB Backlit, SPS HDMI 2.1 Cable, Win 11
","https://www.amazon.com/MSI-Katana-10-Core-i7-13620H-Backlit/dp/B0BXFM38KK/ref=sr_1_20?keywords=gaming+laptop&qid=1681322389&sr=8-20
","2,109","['About this item\n', '【Supercharged Process】 With the 13th Generation Intel Core i7-136200H Processors(3.60GHz/up to 4.90GHz), the MSI gaming laptops provide an unprecedented boost in your multitasking projects and performance-demanding games\n', '【Beyond Fast】The GeForce RTX 4070 GPU is beyond fast for gamers and creators. It powered by the ultra-efficient Ada Lovelace architecture which delivers a quantum leap in both performance and AI-powered graphics. Experience lifelike virtual worlds with ray tracing and ultra-high FPS gaming with the lowest latency. Discover revolutionary new ways to create unprecedented workflow acceleration.\n', '【FHD Display】 The 15.6"" 16:9 144Hz display delivers fast refresh rate for better immersive experience\n', '【Light Up With Gaming Style】The Katana Series is equipped with a 4-Zone RGB Keyboard with the highlighted WASD and specially-designed keycaps. Enjoy the colorful light that shines like pulse energy giving you an immersive gaming experience with style!\n', '【Cooler Boost 5】introducing the new Shared-Pipe heatsink design, the heat pipe attaches to both the CPU and GPU. Shared-Pipe can improve thermal capability, especially when pushing CPU performance! With MSI Cooler Boost 5, gamers can freely explore increasingly complex game worlds\n']"
file_25.txt,"ASUS TUF Gaming F15 (2022) Gaming Laptop, 15.6” FHD 144Hz Display, GeForce RTX 3050, Intel Core i5-12500H, 16GB DDR4, 512GB PCIe SSD, Wi-Fi 6, Windows 11, FX507ZC-ES53
","https://www.amazon.com/ASUS-Display-GeForce-i5-12500H-FX507ZC-ES53/dp/B0BTZWF5G2/ref=sr_1_21?keywords=gaming+laptop&qid=1681322389&sr=8-21
",Not available!,"['About this item\n', 'READY FOR ANYTHING – Jump straight into the action with Windows 11, a 13th Gen Intel Core i5-12500H processor, and NVIDIA GeForce RTX 3050 Laptop GPU at 95W Max TGP.\n', 'FAST MEMORY AND STORAGE – Multitask quickly with 16GB of DDR4-3200MHz memory and speed up loading times with 512GB of PCIe 3.0. Upgrading the storage is a breeze with the addition SSD slot.\n', 'NEVER MISS A MOMENT – Keep up with the pros thanks to its FHD 144Hz display. With Adaptive-Sync the display synchronizes with the GPU’s output to reduce lag, minimize stuttering, and eliminate visual tearing for ultra-smooth gameplay.\n', 'BLOW AWAY THE COMPETITION – High core count CPUs create more heat when at full load. The TUF Gaming F15 is equipped to handle its high-power CPU with an upgraded pair of 84-blade Arc Flow Fans.\n', 'MUX SWITCH - A MUX Switch increases laptop gaming performance by 5-10% by routing frames directly from the dGPU to the display bypassing the iGPU.\n', 'MILITARY GRADE ENDURANCE – True to its TUF Gaming name, the F15 must successfully survive a rigorous battery of MIL-STD-810H tests. Test devices are exposed to drops, vibration, humidity, and extreme temperatures to ensure reliability.\n', 'XBOX GAME PASS ULTIMATE – Get a free 90-day pass and gain access to over 100 high-quality games. With games added all the time, there’s always something new to play.\n']"
file_26.txt,"ASUS ROG Strix 15.6"" FHD 144Hz Gaming Laptop Newest, 8 Cores AMD Ryzen 7 4800H Beat i7-10750H, 24GB RAM 1TB SSD, GeForce RTX 3060, RGB Backlit Keyboard, WiFi 6, Win11 +CUE Accessories
","https://www.amazon.com/ASUS-Strix-i7-10750H-Keyboard-Accessories/dp/B0BXB6YHZR/ref=sr_1_22?keywords=gaming+laptop&qid=1681322389&sr=8-22
","1,198","['About this item\n', '【AMD Ryzen 7-4800H Processor】(Base Clock 2.9GHz, Max Boost Clock Up to 4.2GHz, 12MB Smart Cache, 8-Core, 16-Threads). Awaken your senses to refreshing speed, with the confidence to unplug and go further. The AMD Ryzen processor brings your experiences to life - delivering everything you need, and so much more.\n', '【15.6 IN Full HD 144 Hz Display 】15.6"" FHD 1080P Anti-Glare 144Hz IPS LED-Backlit Adaptive-Sync Display: Explore game worlds in Full HD detail on the 15.6"" widescreen LED-backlit IPS display with 144Hz refresh rate.\n', '【NVIDIA GeForce RTX 3060 Graphics】With 6GB GDDR6 video memory provide solid image quality for Internet use, movies, basic photo editing and casual gaming.\n', '【Upgraded to 24GB RAM & 1TB PCIe SSD】Latest Generation DDR5 RAM for fast processing and advanced gaming, smoothly run your games and photo- and video-editing applications. Enjoy the faster system speed and responsiveness, the new standard will take your gaming experience to the next level. With plenty amounts of storage and advanced communication power, great for major gaming, multiple servers, backups, and more.\n', '【RGB Backlit Keyboard】ROG AURA Sync System with 4-zone RGB Keyboard, White Backlit logo and RGB Light Bar. | Intel Wi-Fi 6 (2x2/160) Gig+ and Bluetooth 5.1 | Windows 11\n']"
file_27.txt,"ASUS ROG Strix G16 (2023) Gaming Laptop, 16” Nebula Display 16:10 QHD 240Hz, GeForce RTX 4050, Intel Core i9-13980HX, 16GB DDR5, 1TB PCIe SSD, Wi-Fi 6E, Windows 11, G614JU-ES94
","https://www.amazon.com/ASUS-Gaming-Laptop-Nebula-Display/dp/B0BWH4H89H/ref=sr_1_23?keywords=gaming+laptop&qid=1681322389&sr=8-23
",Not available!,"['About this item\n', 'POWER UP YOUR PLAY - Draw more frames and win more games with Windows 11, a 13th Gen Intel Core i9-13980HX processor, and an NVIDIA GeForce RTX 4050 Laptop GPU at 140W Max TGP.\n', 'BLAZING FAST MEMORY AND STORAGE – Multitask swiftly with 16GB of DDR5-4800MHz memory and speed up loading times with 1TB of PCIe 4x4.\n', 'ROG INTELLIGENT COOLING – To put this amount of power in a gaming laptop, you need an even better cooling solution. The Strix features Thermal Grizzly’s Conductonaut Extreme liquid metal on the CPU, and a third intake fan among other premium features, to allow for better sustained performance over long gaming sessions.\n', 'ROG NEBULA DISPLAY – The Nebula standard guarantees a premium display with high specs in all fronts for the best visuals no matter the task. Featuring QHD 240Hz/3ms, 100% DCI-P3, Pantone Validation, among other premium features on the Strix G16.\n', 'MUX SWITCH WITH ADVANCED OPTIMUS - A MUX Switch increases laptop gaming performance by 5-10% by routing frames directly from the dGPU to the display bypassing the iGPU. With Advanced Optimus the switch between iGPU and dGPU becomes automatic based on the task, optimizing battery life.\n']"
file_28.txt,"Acer Nitro 5 AN515-55-53E5 Gaming Laptop | Intel Core i5-10300H | NVIDIA GeForce RTX 3050 GPU | 15.6"" FHD 144Hz IPS Display | 8GB DDR4 | 256GB NVMe SSD | Intel Wi-Fi 6 | Backlit Keyboard
","https://www.amazon.com/Acer-AN515-55-53E5-i5-10300H-GeForce-Keyboard/dp/B092YHJGMN/ref=sr_1_24?keywords=gaming+laptop&qid=1681322389&sr=8-24
",Not available!,"['About this item\n', 'Aspect Ratio:16:9.Connectivity Technology: HDMI,USB,Ethernet,WiFi,Bluetooth\n', 'Dominate the Game: With the 10th Gen Intel Core i5-10300H processor, your Nitro 5 is packed with incredible power for all your games\n', ""RTX, It's On: The latest NVIDIA GeForce RTX 3050 (4GB dedicated GDDR6 VRAM) is powered by award-winning architecture with new Ray Tracing Cores, Tensor Cores, and streaming multiprocessors support DirectX 12 Ultimate for the ultimate gaming performance\n"", 'Visual Intensity: Explore game worlds in Full HD detail on the 15.6"" widescreen LED-backlit IPS display with 1920 x 1080 resolution, 144Hz refresh rate and 80% screen-to-body, 16:9 aspect ratio\n', 'Internal Specifications: 8GB DDR4 2933MHz Memory (2 DDR4 Slots Total, Maximum 32GB); 256GB NVMe SSD (2 x PCIe M.2 Slots, 1 x 2.5"" Hard Drive Bay Available)\n', 'Prioritize Your Gameplay: Killer Ethernet E2600 and Intel Wi-Fi 6 AX201 gives you an edge online by taking control of your network and prioritizing your gameplay\n', 'Stay Cool Under Pressure: When heavy use requires an added boost, Acer CoolBoost technology increases fan speed by 10% and CPU, GPU cooling by 9% compared to auto mode, overall increasing thermal performance by 25% for better gaming comfort\n']"
file_29.txt,"ASUS ROG Zephyrus Duo 16 (2022) Gaming Laptop, 16” 165Hz ROG Nebula HDR QHD 16:10 Display, NVIDIA GeForce RTX 3070 Ti, AMD Ryzen 9 6900HX, 32GB DDR5, 1TB SSD, Windows 11, GX650RW-XS96,Black
","https://www.amazon.com/ASUS-Zephyrus-Gaming-Laptop-Nebula/dp/B09YN6PTYM/ref=sr_1_25?keywords=gaming+laptop&qid=1681322389&sr=8-25
",Not available!,"['About this item\n', 'ScreenPad Plus: 14 inch 4K (3840x1100) secondary touchscreen display | Game, Stream, Create, and more!\n', 'NVIDIA GeForce RTX 3070 Ti 8GB GDDR6 - ROG Boost up to 1460MHz at 150W (125W + 25W with Dynamic Boost)\n', 'ROG Nebula HDR Display - ROG Nebula Display is the new standard in gaming displays. ROG Nebula HDR Displays guarantee minimum brightness, color representation, refresh rates, response times, and more. Enjoy flicker-free, anti-blue light displays that cut down on screen tearing with Variable Refresh Rate technology.\n', 'GPU MUX switch lets the GPU communicate directly with the display, increasing performance and decreasing latency\n', 'AMD Ryzen 9 6900HX Processor (8-core/16-thread, 20MB cache, up to 5.0 GHz max boost)\n', '165Hz 3ms 16” Mini LED QHD (2560 x 1600) 16:10 IPS-Type PANTONE Validated Display\n', '32GB DDR5 4800MHz RAM | 1TB PCIe 4.0 Performance SSD | Windows 11 Professional\n']"
file_3.txt,"ASUS ROG Strix Scar 15 Gaming Laptop, 15.6"" 300Hz IPS Type FHD Display, NVIDIA GeForce RTX 3080, AMD Ryzen 9 5900HX, 16GB DDR4, 1TB SSD, Opti-Mechanical Per-Key RGB Keyboard, Windows 11, G533QS-DS94
","https://www.amazon.com/ASUS-Display-Opti-Mechanical-Keyboard-G533QS-DS94/dp/B0B7R16YLT/ref=sr_1_3?keywords=gaming+laptop&qid=1681322384&sr=8-3
","1,718","['About this item\n', 'SUPERCHARGED RTX GRAPHICS - Gameplay graphics are silky smooth with the NVIDIA GeForce RTX 3080 8GB GDDR6 at 130W with ROG Boost, with cutting-edge AI features like NVIDIA DLSS and Ray-Tracing\n', 'READY FOR ANYTHING - Use your gaming laptop to stream and multi-task with ease thanks to an AMD Ryzen 9 5900HX CPU with 16MB Cache, up to 4.6 GHz, 8 cores/16 threads and 16GB of blisteringly fast 3200MHz DDR4 RAM on Windows 11 Home\n', 'SWIFT VISUALS – Stay one step ahead of the competition thanks to its 300Hz/3ms 15.6” Full HD (1920 x 1080) IPS Type Display, which covers 100% sRGB color space\n', 'AMPLE STORAGE FOR ALL YOUR GAMES - Store all your game library, and load them fast on your 1TB PCIe NVMe M.2 SSD to take advantage of the full RTX gaming experience\n', 'ROG INTELLIGENT COOLING - a robust thermal system with Thermal Grizzly Liquid Metal Thermal Compound and self cleaning dual fans with anti-dust technology extend system longevity\n', 'NEXT LEVEL KEYBOARD - Opti-mechanical per-key RGB keyboard\n', 'WIRELESSLY CONNECTED - Wi-Fi 6 with RangeBoost & Bluetooth 5.1\n']"
file_4.txt,"2022 Newest Acer 311 Chromebook Laptop Student Business, MediaTek MT8183C 8-Core Processor,11.6"" HD Display, 4GB RAM, 32GB eMMC, Wi-Fi 5, Bluetooth 5, Upto 15 Hours Battery, Chrome OS +MarxsolCables
","https://www.amazon.com/Newest-Acer-311-Chromebook-MarxsolCables/dp/B09RDQGTT8/ref=sxin_17_cpf_tab_cert-dsk?content-id=amzn1.sym.49b18a23-16bc-4b12-ae8d-4ce384cf623e%3Aamzn1.sym.49b18a23-16bc-4b12-ae8d-4ce384cf623e&cv_ct_cx=gaming+laptop&keywords=gaming+laptop&pd_rd_i=B09RDQGTT8&pd_rd_r=1f347038-65c8-4ff2-908a-3d1e99f05753&pd_rd_w=Sx7ib&pd_rd_wg=Xuu8K&pf_rd_p=49b18a23-16bc-4b12-ae8d-4ce384cf623e&pf_rd_r=15YJ45JMDRCXVXGEW6RV&qid=1681322384&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-2bc9e664-3f08-49d9-a0aa-2818e270746c
",179,"['About this item\n', '🥇 【11.6"" HD Screen】11.6” HD ComfyView Display, 1366 x 768 resolution boasts impressive color and clarity, Anti-glare Energy-efficient LED screen. Fast boot times, tough security and a long battery life. With a boot time of about 8 seconds. The Wi-Fi 5 with dual antenna increases connectivity reliability and throughput. Up to 15 hours battery life\n', '🥇 【MediaTek MT8183C Processor】Ultra-low-voltage platform. Octal-core, eight-way processing provides maximum high-efficiency power to go for Home, Student, Professionals, Small Business, School Education, and Commercial Enterprise, Online Class, Google Classroom, Remote Learning, Zoom Ready.\n', '🥇【 4GB DDR4 RAM + 32GB eMMC 】 4GB LPDDR4 RAM, Plenty of high-bandwidth RAM to smoothly run your games as well as multiple programs. 32GB eMMC flash memory, This ultracompact memory system is ideal for mobile devices and applications, providing enhanced storage capabilities, streamlined data management, quick boot-up times and support for high-definition video playback.\n', '🥇 【 Google Chrome OS 】Chrome OS is the speedy, simple and secure OS that powers every Chromebook. Chrome OS updates automatically every 6 weeks with the latest software. Ready for Online Class, Webex, Zoom, Google Meeting\n', '🥇 【 Authorized MarxsolCable Bundle 】2-cell 45 W Li-ion polymer battery, Up to 15 hours. 11.4"" x 8.1"" x 0.74"", 2.2 lbs. Ports: 1x USB 2.0 Type-C, 1x USB 2.0 Type-A, 1x Headphone/Microphone Combo. Wireless-AC WiFi 5,+ Bluetooth, Pure Silver+MarxsolCable Accessories Included\n']"
file_5.txt,"HP Chromebook 11, 11.6"", Celeron, 4GB, 16GB, Chrome OS
","https://www.amazon.com/HP-Chromebook-11-6-Celeron-X9U02UT/dp/B01HHB8B9Q/ref=sxin_17_cpf_tab_cert-dsk?content-id=amzn1.sym.49b18a23-16bc-4b12-ae8d-4ce384cf623e%3Aamzn1.sym.49b18a23-16bc-4b12-ae8d-4ce384cf623e&cv_ct_cx=gaming+laptop&keywords=gaming+laptop&pd_rd_i=B01HHB8B9Q&pd_rd_r=1f347038-65c8-4ff2-908a-3d1e99f05753&pd_rd_w=Sx7ib&pd_rd_wg=Xuu8K&pf_rd_p=49b18a23-16bc-4b12-ae8d-4ce384cf623e&pf_rd_r=15YJ45JMDRCXVXGEW6RV&qid=1681322384&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2-2bc9e664-3f08-49d9-a0aa-2818e270746c
",Not available!,"['About this item\n', '11.6"" HD UWVA anti-glare LED slim (1366 x 768)\n', 'Intel Celeron with Intel HD Graphics 400(1.6 GHz/2.48GHz, 2M cache)\n', '4 GB DDR3L-1600 SDRAM\n', 'Chrome System\n', 'Max Memory: 4 GB\n']"
file_6.txt,"SAMSUNG 15.6” Galaxy Book2 Pro Laptop Computer, i7 / 16GB / 512GB, 12th Gen Intel Core Processor, Evo Certified, Lightweight, 2022 Model, Silver
","https://www.amazon.com/SAMSUNG-Computer-Processor-Certified-Lightweight/dp/B09R9FMB65/ref=sxin_17_cpf_tab_cert-dsk?content-id=amzn1.sym.49b18a23-16bc-4b12-ae8d-4ce384cf623e%3Aamzn1.sym.49b18a23-16bc-4b12-ae8d-4ce384cf623e&cv_ct_cx=gaming+laptop&keywords=gaming+laptop&pd_rd_i=B09R9FMB65&pd_rd_r=1f347038-65c8-4ff2-908a-3d1e99f05753&pd_rd_w=Sx7ib&pd_rd_wg=Xuu8K&pf_rd_p=49b18a23-16bc-4b12-ae8d-4ce384cf623e&pf_rd_r=15YJ45JMDRCXVXGEW6RV&qid=1681322384&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-3-2bc9e664-3f08-49d9-a0aa-2818e270746c
","1,349","['About this item\n', 'Aspect Ratio:16:9\n', 'POWERFUL, FAST, AMAZING: Our new laptop is packed with the premium performance you’ve come to expect from Samsung — plus some; It’s powered by the latest 12th Gen Evo-certified Intel processor, our most powerful available CPU yet\n', 'THIN, LIGHT, POWERFUL: With a PC this powerful, you’ll want to take it with you wherever you go; And you can! At less than 2 pounds, Galaxy Book2 Pro is our thinnest and lightest laptop yet\n', 'BRILLIANT, BRIGHT, BEAUTIFUL: Whether you\'re scrolling through your social feed or video chatting with your bestie, everything looks amazing on a stunning AMOLED screen that’s up to 33% brighter;* Available in two sizes (13.3"" and 15.6"")\n', 'VIDEO CHAT IN HIGH DEFINITION: Galaxy Book2 Pro features an upgraded full HD camera with a 1080p wide-angle view that’s 2x clearer* than before; You’ll sound amazing too with upgraded Dolby Atmos sound and intelligent noise canceling\n', 'LONG LASTING CHARGE, POWERS UP FAST: Galaxy Book2 Pro features our longest-lasting battery to keep you going for hours and hours on a single charge; When you finally do need a jolt of power, get energized faster with a universal fast charger that gets you 40% of battery power back in just 30 minutes\n', 'INNOVATION THAT MOVES YOU FORWARD: Get the combined capabilities of a laptop and a tablet with a versatile 2 in 1 design that features a 360° hinge; Bring ideas to life on the screen with an included S Pen that feels like a real pen\n', 'UNITE YOUR GALAXY, MULTIPLY THE POSSIBILITIES: All of your Galaxy devices sync to help you do more; Pair them up and take control of an interconnected network of seemingly unlimited possibilities; Access a file, photo or text on any device\n']"
